Epoc,Iter,M2,D2,V2,Pmech2,Loss
1151,5757,12.01980114,10.03319645,2.002981901,0.479693085,2.64E-07
1151,5758,12.01974201,10.03097153,2.00276947,0.480084985,9.09E-09
1151,5759,12.01964283,10.0287838,2.002890348,0.480106562,1.75E-07
1152,5760,12.01963043,10.02825451,2.00325942,0.479699314,2.07E-07
1152,5761,12.01961803,10.02772236,2.00361371,0.479294777,1.01E-08
1152,5762,12.01960182,10.02718735,2.003652811,0.479260266,1.73E-07
1152,5763,12.01945496,10.02658749,2.00348115,0.479613513,1.81E-07
1152,5764,12.01915455,10.02563763,2.003350735,0.48009631,2.08E-08
1153,5765,12.01914692,10.02541161,2.003604412,0.479801267,1.09E-07
1153,5766,12.01939583,10.02521801,2.003434896,0.479636639,9.96E-08
1153,5767,12.01964569,10.02502346,2.003181934,0.47955808,1.71E-08
1153,5768,12.01986504,10.02497101,2.002899647,0.479531765,6.06E-09
1153,5769,12.02007866,10.02488708,2.002544165,0.479592115,1.33E-08
1154,5770,12.02007961,10.02488708,2.002568722,0.479553103,6.24E-09
1154,5771,12.02008057,10.02488708,2.002592802,0.479505241,5.00E-09
1154,5772,12.02005482,10.02486324,2.002563238,0.479545891,1.08E-08
1154,5773,12.02002907,10.0248394,2.002526522,0.479585826,4.73E-09
1154,5774,12.02000332,10.02481461,2.002515793,0.47958526,6.39E-09
1155,5775,12.02000332,10.02481461,2.002542973,0.479543209,6.44E-09
1155,5776,12.02000332,10.02481174,2.00257349,0.479487479,5.19E-09
1155,5777,12.02000427,10.02480507,2.002557516,0.479476184,7.12E-09
1155,5778,12.02000523,10.02479839,2.00248909,0.479517847,7.61E-09
1155,5779,12.02000427,10.02478981,2.002426624,0.479542285,6.06E-09
1156,5780,12.02000523,10.0247879,2.002432346,0.479526103,4.04E-09
1156,5781,12.02000332,10.02478504,2.002418518,0.479530334,3.45E-09
1156,5782,12.02000141,10.02478218,2.002411366,0.479517251,4.55E-09
1156,5783,12.0199995,10.02477932,2.002398491,0.479502201,3.96E-09
1156,5784,12.01922989,10.0245924,2.003328085,0.479086041,1.84E-07
1157,5785,12.01878834,10.02510262,2.003267765,0.479581892,2.33E-07
1157,5786,12.0183382,10.02555847,2.003108501,0.480198681,1.97E-08
1157,5787,12.01702213,10.02601147,2.00398469,0.480374247,2.37E-07
1157,5788,12.01566315,10.02629471,2.005224228,0.480148613,1.63E-07
1157,5789,12.01430511,10.02657986,2.006428003,0.479945689,2.06E-08
1158,5790,12.01429176,10.02657795,2.006078959,0.480358481,1.81E-07
1158,5791,12.01427841,10.02657604,2.005698442,0.480785221,2.68E-08
1158,5792,12.01423645,10.02656746,2.005343199,0.481158465,5.83E-08
1158,5793,12.01419163,10.02655315,2.005656481,0.480704546,6.21E-07
1158,5794,12.01414108,10.02651978,2.006256819,0.479886889,1.38E-07
1159,5795,12.01411438,10.02654743,2.005921125,0.480297178,1.70E-07
1159,5796,12.01409054,10.02656364,2.005580664,0.480688423,2.49E-08
1159,5797,12.01412964,10.0263176,2.005571604,0.480610698,2.07E-07
1159,5798,12.01416969,10.02606964,2.0058043,0.480217546,1.06E-07
1159,5799,12.01420975,10.02582073,2.005951405,0.479903519,2.98E-08
1160,5800,12.01421165,10.02581882,2.00559926,0.480303079,1.57E-07
1160,5801,12.01421356,10.02581692,2.005226374,0.480701834,2.51E-08
1160,5802,12.01421165,10.02582455,2.005227089,0.480629802,2.00E-07
1160,5803,12.01445007,10.0258131,2.0055511,0.479909748,3.44E-07
1160,5804,12.01776218,10.02394199,2.001833439,0.480868965,2.36E-06
1161,5805,12.01800156,10.02220535,2.002817154,0.479496747,1.50E-06
1161,5806,12.01822758,10.02053642,2.003734827,0.4782103,1.05E-08
1161,5807,12.01845837,10.01887226,2.003462553,0.478391856,1.72E-06
1161,5808,12.01870155,10.01746845,2.002155066,0.479821503,1.24E-06
1161,5809,12.01898384,10.01607704,2.001060486,0.480938107,8.08E-08
1162,5810,12.01731586,10.01731014,2.003967047,0.478939742,3.15E-06
1162,5811,12.01566029,10.0185461,2.006158352,0.477794468,5.93E-07
1162,5812,12.01395416,10.01970005,2.006548643,0.478999048,4.40E-06
1162,5813,12.0147419,10.02251434,2.00290966,0.48250246,4.67E-06
1162,5814,12.01604652,10.02399731,2.000965834,0.4834297,5.60E-06
1163,5815,12.01609039,10.02396679,2.003857851,0.479762018,1.20E-05
1163,5816,12.01613331,10.02393818,2.006634474,0.476271808,1.54E-08
1163,5817,12.01537132,10.02259445,2.007423878,0.476122051,1.06E-05
1163,5818,12.0126524,10.02471542,2.006948948,0.479201734,1.02E-05
1163,5819,12.00997066,10.02679539,2.005531788,0.483238161,1.28E-06
1164,5820,12.0099802,10.02679729,2.007524014,0.480906188,5.93E-06
1164,5821,12.00999832,10.02679157,2.009637356,0.478412956,7.83E-08
1164,5822,12.00967503,10.02451038,2.010514975,0.477773726,3.89E-06
1164,5823,12.00935936,10.02224445,2.008942366,0.479936093,8.86E-06
1164,5824,12.00907326,10.01993942,2.00657177,0.48293069,9.57E-07
1165,5825,12.00909424,10.01993275,2.008152723,0.481100321,3.98E-06
1165,5826,12.00924587,10.01983261,2.00935173,0.479551017,1.80E-07
1165,5827,12.00940132,10.0197382,2.009470463,0.479195774,1.75E-06
1165,5828,12.00966072,10.0196743,2.008106947,0.480405778,2.94E-06
1165,5829,12.00992203,10.01963425,2.006417513,0.481958151,1.88E-07
1166,5830,12.00975704,10.01957321,2.006555557,0.481839806,1.55E-07
1166,5831,12.00958157,10.01946163,2.007573128,0.480711699,1.21E-06
1166,5832,12.00945282,10.01928616,2.008348703,0.479787499,1.06E-07
1166,5833,12.00933647,10.01911545,2.00832653,0.479729801,9.17E-07
1166,5834,12.00922871,10.01893902,2.007473707,0.48058024,9.86E-07
1167,5835,12.00922585,10.01893997,2.007424831,0.480613917,3.76E-08
1167,5836,12.00922298,10.01894093,2.007297754,0.480709672,4.43E-08
1167,5837,12.01301575,10.02084351,2.00585103,0.478928924,3.97E-06
1167,5838,12.01658916,10.022439,2.003620863,0.478148818,1.15E-06
1167,5839,12.02005959,10.02402878,2.000360966,0.478638113,1.80E-06
1168,5840,12.02010059,10.02405739,2.000187874,0.47880131,2.92E-08
1168,5841,12.0201292,10.02407551,2.000056505,0.478925854,1.82E-09
1168,5842,12.02015686,10.02409935,1.999895573,0.47908631,1.38E-09
1168,5843,12.02018547,10.02412319,1.999845743,0.479114562,1.88E-08
1168,5844,12.02021694,10.02414799,1.999931097,0.478981465,2.74E-08
1169,5845,12.0202179,10.02414513,1.999966741,0.478939146,1.87E-09
1169,5846,12.02020073,10.0242157,1.999956846,0.478963166,6.48E-09
1169,5847,12.02015495,10.02428436,1.99986887,0.479106128,1.44E-08
1169,5848,12.02012539,10.02420139,1.999885321,0.479119807,1.92E-08
1169,5849,12.02010918,10.02404881,2.00000906,0.478999019,1.85E-08
1170,5850,12.02010822,10.0240469,2.000057936,0.478941888,3.23E-09
1170,5851,12.01981258,10.02414703,1.999979734,0.479301363,1.71E-07
1170,5852,12.01950741,10.02425766,2.000176668,0.479344159,9.83E-08
1170,5853,12.01920319,10.02436638,2.000628233,0.479085058,8.77E-08
1170,5854,12.01889801,10.02447605,2.001079082,0.478825718,2.88E-10
1171,5855,12.01890564,10.02444363,2.00081563,0.479127795,8.68E-08
1171,5856,12.01891327,10.0244112,2.000546455,0.479433328,4.87E-10
1171,5857,12.0189209,10.02438259,2.000539303,0.479427248,9.08E-08
1171,5858,12.01892853,10.02435303,2.00079298,0.479111582,8.79E-08
1171,5859,12.01893616,10.02432346,2.001036406,0.478804946,5.59E-10
1172,5860,12.01893616,10.02432537,2.000759125,0.47912848,9.47E-08
1172,5861,12.01893616,10.02432728,2.000486612,0.479443371,5.12E-10
1172,5862,12.01818466,10.02336407,2.000415087,0.480264425,2.30E-07
1172,5863,12.01742744,10.02238083,2.001255512,0.480017692,1.01E-06
1172,5864,12.01666355,10.02140236,2.002674341,0.4790847,4.10E-07
1173,5865,12.0161438,10.02167797,2.002693653,0.479524761,1.68E-07
1173,5866,12.01562214,10.02195454,2.002666712,0.480010509,6.92E-09
1173,5867,12.01508713,10.02222157,2.00296998,0.480107337,1.35E-07
1173,5868,12.01461792,10.02254105,2.003572702,0.479777187,1.58E-07
1173,5869,12.014328,10.02278328,2.004206896,0.479247928,3.31E-08
1174,5870,12.014328,10.02278137,2.003674746,0.47986117,3.23E-07
1174,5871,12.01472759,10.02321911,2.003087997,0.480148315,8.96E-08
1174,5872,12.0151577,10.02365971,2.002839804,0.479994744,1.64E-07
1174,5873,12.01558399,10.02408028,2.002881289,0.479489952,1.05E-07
1174,5874,12.01599598,10.02448654,2.002833366,0.479096264,1.47E-08
1175,5875,12.01569843,10.02536774,2.002696753,0.479480386,1.18E-07
1175,5876,12.01540375,10.02624989,2.002471209,0.47995463,1.18E-08
1175,5877,12.01523399,10.02725506,2.002457857,0.480050981,1.14E-07
1175,5878,12.01486874,10.02876854,2.002948046,0.479685575,1.70E-07
1175,5879,12.01450157,10.03027916,2.003469944,0.479270667,8.13E-09
1176,5880,12.0146246,10.03056145,2.00292635,0.479761302,1.95E-07
1176,5881,12.01474857,10.03084564,2.002474308,0.480130166,1.77E-08
1176,5882,12.01490307,10.03112507,2.002475739,0.479925305,2.48E-07
1176,5883,12.01504421,10.03133583,2.002813339,0.479327738,1.17E-07
1176,5884,12.0155592,10.03045845,2.002521515,0.479160279,1.49E-07
1177,5885,12.01553345,10.03053284,2.002235889,0.479508251,9.11E-08
1177,5886,12.01543999,10.03068447,2.002017498,0.479798317,1.55E-08
1177,5887,12.01533985,10.03083706,2.002112627,0.479715139,1.02E-07
1177,5888,12.01524162,10.03098965,2.002426624,0.479361415,5.41E-08
1177,5889,12.01514149,10.03114319,2.00260973,0.479153007,1.92E-08
1178,5890,12.0150795,10.03036213,2.002287626,0.47962746,1.57E-07
1178,5891,12.01502895,10.02956963,2.002070904,0.479958296,1.77E-08
1178,5892,12.01517868,10.02879906,2.002102852,0.479807109,1.59E-07
1178,5893,12.0155077,10.02794361,2.00227809,0.47932449,7.39E-08
1178,5894,12.01583862,10.02708626,2.002316952,0.478990942,1.89E-08
1179,5895,12.01585197,10.0270853,2.001878023,0.479486257,1.64E-07
1179,5896,12.01586437,10.02708721,2.001519442,0.479877919,9.84E-09
1179,5897,12.01587868,10.02708912,2.001652718,0.479681134,2.25E-07
1179,5898,12.01603127,10.02697277,2.001766205,0.47938773,6.30E-09
1179,5899,12.01612091,10.02684402,2.002030611,0.478957653,1.60E-08
1180,5900,12.01570988,10.02693748,2.001857996,0.479530871,2.06E-07
1180,5901,12.01530457,10.02702904,2.00180006,0.479955405,1.65E-08
1180,5902,12.01488686,10.02711296,2.002268076,0.479763567,2.37E-07
1180,5903,12.01446533,10.02718449,2.002988338,0.479266316,6.01E-08
1180,5904,12.01404476,10.02726173,2.003361225,0.479163349,1.01E-07
1181,5905,12.0140419,10.02726555,2.002843618,0.479761004,2.21E-07
1181,5906,12.01403809,10.02726936,2.002447367,0.480201781,2.10E-08
1181,5907,12.0131731,10.02782631,2.00322032,0.479969561,2.82E-07
1181,5908,12.01248455,10.02876568,2.004142284,0.479372591,7.92E-08
1181,5909,12.01177883,10.02981091,2.004578829,0.479340136,1.97E-07
1182,5910,12.0119915,10.03014755,2.003634691,0.480211586,4.56E-07
1182,5911,12.01220989,10.03046894,2.003051043,0.480633706,1.26E-07
1182,5912,12.01182747,10.03138065,2.003602266,0.48019141,4.35E-07
1182,5913,12.01144314,10.03228378,2.004510164,0.479309559,1.17E-07
1182,5914,12.01113701,10.0332098,2.004646778,0.479242861,3.88E-07
1183,5915,12.01118946,10.03319263,2.00381875,0.480152607,4.71E-07
1183,5916,12.01125717,10.03315449,2.003268957,0.480701804,8.22E-08
1183,5917,12.01142597,10.03328037,2.00356698,0.480133563,6.83E-07
1183,5918,12.01151276,10.03322983,2.004179001,0.479249448,6.79E-08
1183,5919,12.0116024,10.0331831,2.004136801,0.479115993,3.16E-07
1184,5920,12.01160526,10.0331831,2.003360271,0.480011553,4.36E-07
1184,5921,12.01160145,10.0331707,2.002832413,0.480601519,5.87E-08
1184,5922,12.01133537,10.03294659,2.003412008,0.480111748,6.16E-07
1184,5923,12.01205254,10.0325985,2.002745867,0.480057061,1.68E-07
1184,5924,12.01277161,10.03224754,2.002518177,0.479467034,1.52E-07
1185,5925,12.01276875,10.0322485,2.002449751,0.479537845,6.85E-09
1185,5926,12.01276588,10.0322504,2.002386808,0.479589075,4.59E-09
1185,5927,12.01274109,10.03226948,2.002376318,0.479576111,8.75E-09
1185,5928,12.01296997,10.03241539,2.002271891,0.479431421,1.08E-08
1185,5929,12.01319981,10.03256226,2.002113581,0.479336739,5.03E-09
1186,5930,12.0131979,10.03256321,2.002006054,0.479454011,9.79E-09
1186,5931,12.0131979,10.03255558,2.00193882,0.479511976,4.57E-09
1186,5932,12.01319885,10.03254795,2.001978159,0.479432464,1.17E-08
1186,5933,12.01319885,10.03254032,2.002036333,0.479319632,3.39E-09
1186,5934,12.01326561,10.03250122,2.001930714,0.479316086,1.24E-08
1187,5935,12.0132618,10.03249741,2.001841545,0.479415327,7.03E-09
1187,5936,12.01325607,10.03249454,2.001790047,0.479460806,3.98E-09
1187,5937,12.0132494,10.03249168,2.001833677,0.479383886,9.08E-09
1187,5938,12.01324272,10.03248882,2.001881599,0.479291141,2.52E-09
1187,5939,12.01323605,10.03248596,2.001826525,0.479310036,8.08E-09
1188,5940,12.01323605,10.03248596,2.001756668,0.4793818,4.68E-09
1188,5941,12.01322651,10.0324564,2.001652241,0.479499191,2.24E-09
1188,5942,12.01315689,10.03230667,2.001826048,0.47933507,3.68E-08
1188,5943,12.01309395,10.03215027,2.001956224,0.479200274,3.95E-09
1188,5944,12.01303101,10.03199673,2.001866102,0.479314327,2.88E-08
1189,5945,12.01303291,10.03199387,2.001785755,0.479396969,5.43E-09
1189,5946,12.01303482,10.031991,2.001735926,0.479432732,3.23E-09
1189,5947,12.01303673,10.03198814,2.001768351,0.479360431,6.93E-09
1189,5948,12.01288223,10.03122234,2.001718998,0.479568034,3.20E-08
1189,5949,12.01268578,10.03049564,2.001938343,0.479481369,3.73E-08
1190,5950,12.01268578,10.03049469,2.002024651,0.479367942,7.81E-09
1190,5951,12.01268578,10.03049374,2.002047777,0.479316175,4.56E-09
1190,5952,12.01268578,10.03049374,2.001944542,0.479401499,1.03E-08
1190,5953,12.01268387,10.03049183,2.001823425,0.479500473,2.14E-09
1190,5954,12.0126791,10.03049183,2.001843214,0.47942394,1.42E-08
1191,5955,12.01268005,10.03049278,2.00188756,0.479359746,3.99E-09
1191,5956,12.01268387,10.03049469,2.001900911,0.479314029,3.53E-09
1191,5957,12.01267242,10.03049183,2.001825333,0.479378223,6.48E-09
1191,5958,12.01254272,10.03012848,2.002005577,0.479237735,2.14E-08
1191,5959,12.01249313,10.02977657,2.001920223,0.479316592,2.24E-08
1192,5960,12.01249695,10.02977657,2.001822233,0.479416609,6.40E-09
1192,5961,12.01250076,10.02977562,2.001770496,0.479450077,4.00E-09
1192,5962,12.01250458,10.02977562,2.001818419,0.479354233,8.13E-09
1192,5963,12.01250648,10.02977657,2.001841307,0.479278952,2.24E-09
1192,5964,12.01250935,10.02977753,2.001744986,0.479332119,8.16E-09
1193,5965,12.01251125,10.02977657,2.001721382,0.47934255,3.06E-09
1193,5966,12.01251316,10.02977562,2.001686811,0.479354799,2.17E-09
1193,5967,12.01251602,10.02977371,2.001666069,0.479339212,2.29E-09
1193,5968,12.01251888,10.0297718,2.001645327,0.479312718,2.04E-09
1193,5969,12.01247978,10.0297718,2.001691103,0.479219347,6.09E-09
1194,5970,12.01244545,10.02976036,2.001695871,0.479193091,9.92E-09
1194,5971,12.01274681,10.02833748,2.001145601,0.479572475,5.74E-08
1194,5972,12.01303673,10.02690983,2.001049995,0.479417175,9.19E-08
1194,5973,12.01332855,10.02548504,2.00123167,0.478925228,3.61E-08
1194,5974,12.01372433,10.02407455,2.001226664,0.478529215,6.91E-09
1195,5975,12.01373005,10.02406502,2.000354052,0.479548633,3.22E-07
1195,5976,12.0137682,10.02413845,1.999487519,0.480526328,2.09E-09
1195,5977,12.01382828,10.02423,2.00073576,0.479002655,1.93E-06
1195,5978,12.01388931,10.02432156,2.001849651,0.477633983,7.78E-09
1195,5979,12.01395416,10.02440548,2.00078845,0.478815794,2.01E-06
1196,5980,12.01395226,10.02440643,2.000398636,0.47927013,6.34E-08
1196,5981,12.01390839,10.02440071,2.000394106,0.47930631,5.35E-08
1196,5982,12.01389694,10.02438831,2.000670195,0.478982836,3.88E-08
1196,5983,12.01336098,10.02478123,2.001656055,0.478247315,5.14E-08
1196,5984,12.01282406,10.02517891,2.001260042,0.479128271,7.75E-07
1197,5985,12.01282406,10.02517891,2.001116037,0.479288399,8.66E-09
1197,5986,12.01282406,10.02517891,2.001079798,0.479314715,6.16E-09
1197,5987,12.01282501,10.02519798,2.001182556,0.479167759,9.45E-09
1197,5988,12.01282501,10.02521706,2.001213074,0.47909835,2.73E-09
1197,5989,12.01281166,10.02527905,2.001079798,0.479222119,1.15E-08
1198,5990,12.01281261,10.02527618,2.001112223,0.479176015,1.42E-09
1198,5991,12.01281452,10.02527237,2.001126051,0.479141444,1.08E-09
1198,5992,12.0128212,10.02526283,2.001058817,0.479189187,2.87E-09
1198,5993,12.01263523,10.02520752,2.000908613,0.479505658,1.96E-08
1198,5994,12.01242352,10.02516079,2.001258612,0.479250401,8.85E-08
1199,5995,12.01242352,10.02516079,2.001274109,0.479223073,1.37E-09
1199,5996,12.01241875,10.0251379,2.001322746,0.479150623,2.01E-09
1199,5997,12.01241493,10.02511883,2.001229525,0.479233384,7.58E-09
1199,5998,12.01241112,10.0250988,2.001135111,0.479308188,1.12E-09
1199,5999,12.0123806,10.0250864,2.001224518,0.479179621,1.17E-08
1200,6000,12.01237869,10.0250845,2.00114727,0.479262948,2.80E-09
1200,6001,12.01237679,10.02508259,2.001137733,0.47925806,2.91E-09
1200,6002,12.01237488,10.02507973,2.001194477,0.479166716,2.79E-09
1200,6003,12.01237297,10.02507782,2.001170158,0.479161471,2.87E-09
1200,6004,12.01237011,10.0250721,2.001060486,0.479248226,3.03E-09
1201,6005,12.01237392,10.02507305,2.001120806,0.47916618,2.37E-09
1201,6006,12.01238346,10.02506065,2.001137733,0.479120016,1.48E-09
1201,6007,12.01239395,10.02504349,2.001023293,0.479218245,5.86E-09
1201,6008,12.01240444,10.02502537,2.000960112,0.479248136,1.87E-09
1201,6009,12.01239777,10.02501488,2.001054049,0.479099751,8.10E-09
1202,6010,12.01229382,10.02490902,2.001253128,0.478942692,7.66E-09
1202,6011,12.01225185,10.02500153,2.001035929,0.479195505,3.95E-08
1202,6012,12.01220989,10.02509403,2.000830412,0.479426473,8.98E-10
1202,6013,12.01216793,10.02518463,2.001049519,0.479151845,5.73E-08
1202,6014,12.01212597,10.02527523,2.001213312,0.478933483,1.53E-09
1203,6015,12.01212692,10.02527237,2.000771761,0.479441017,5.70E-08
1203,6016,12.01197338,10.02566719,2.000941753,0.479336888,8.17E-08
1203,6017,12.0118227,10.02606487,2.001366615,0.478923827,2.09E-08
1203,6018,12.01180363,10.02605438,2.001182079,0.479117751,7.99E-08
1203,6019,12.01144218,10.02629089,2.000918865,0.479691267,3.03E-08
1204,6020,12.01123905,10.0258007,2.002006292,0.478613049,2.43E-07
1204,6021,12.01104736,10.02531147,2.001857996,0.478959173,4.25E-07
1204,6022,12.01087666,10.02484417,2.001041174,0.480051607,1.17E-07
1204,6023,12.00781536,10.02110004,2.004314423,0.479001313,9.36E-07
1204,6024,12.00490856,10.01774311,2.005983114,0.479735225,6.65E-07
1205,6025,12.00479507,10.0177412,2.005828142,0.480006456,2.55E-08
1205,6026,12.00498676,10.01803398,2.005871296,0.479729354,6.80E-08
1205,6027,12.00558472,10.01723766,2.005977631,0.479055583,6.89E-08
1205,6028,12.00590706,10.01508617,2.004642248,0.48042962,8.51E-07
1205,6029,12.00623035,10.01294804,2.003866911,0.481087625,1.18E-07
1206,6030,12.00624371,10.0128994,2.00570631,0.478838623,1.02E-06
1206,6031,12.00733089,10.01200199,2.004066229,0.47980687,2.10E-06
1206,6032,12.00849438,10.01141834,2.001998901,0.481172591,4.98E-08
1206,6033,12.0096159,10.01087952,2.002594948,0.479337543,2.05E-06
1206,6034,12.01074219,10.01033592,2.002851009,0.477891415,3.52E-08
1207,6035,12.01078129,10.01035976,2.000246763,0.480946809,1.97E-06
1207,6036,12.01113224,10.01069069,2.000271559,0.480592966,2.44E-06
1207,6037,12.01165962,10.01112938,2.002503633,0.47750482,1.63E-06
1207,6038,12.01229954,10.01195621,2.001622438,0.477955341,2.72E-06
1207,6039,12.00982571,10.00502491,2.00118351,0.48097983,1.50E-06
1208,6040,12.01048279,10.00432205,2.003332615,0.478049219,2.01E-06
1208,6041,12.01155281,10.00291348,2.002666235,0.477999598,1.95E-06
1208,6042,12.01339817,10.00242233,1.99906683,0.480652928,1.74E-06
1208,6043,12.01535034,10.00178909,1.998172283,0.480105639,2.43E-06
1208,6044,12.01731491,10.00116444,1.999592066,0.476953745,1.69E-06
1209,6045,12.01870537,9.999645233,1.996520758,0.479458213,1.58E-06
1209,6046,12.02015209,9.998142242,1.995294094,0.479839474,1.15E-06
1209,6047,12.02162075,9.99665451,1.996939301,0.47700265,2.70E-06
1209,6048,12.02309322,9.995168686,1.996900797,0.476089001,9.72E-07
1209,6049,12.02455044,9.993707657,1.993951321,0.478540242,2.99E-06
1210,6050,12.02457428,9.99365139,1.995390058,0.476939797,7.08E-07
1210,6051,12.02470207,9.993546486,1.995722771,0.476556867,4.13E-07
1210,6052,12.02258587,9.992892265,1.994406819,0.479777426,3.59E-06
1210,6053,12.02087688,9.99283886,1.995525002,0.480010808,2.49E-06
1210,6054,12.01917648,9.992797852,1.999510288,0.476984531,3.04E-06
1211,6055,12.01760483,9.993712425,1.997640133,0.48019141,3.09E-06
1211,6056,12.01729393,9.99522686,1.996326685,0.481817186,7.49E-07
